,Topic,Word,Tweets
0,2,listed,"I'm "" NANINA "" I just listed “ Under The Skin - Unfettere ” on 
@withFND

Humanity and gender equality. and my own perspective 🖤☠️🤍

https://t.co/5DUCXfQ8Zx

Process working on 
@YouTube

https://t.co/z9lLa1QDIG

@nft_asia

 #NFTasia #NFTartist #Cryptoart #drawing"
1,2,listed,Only 22 listed on OS! Grab yours while it’s still affordable before we MOON 🚀 #Nft #Nfts #nftgiveaway #nftwhitelist @diverse https://t.co/4sivAkbCvb
2,2,listed,"Fmale Collection on @opensea
👧👩‍👧‍👦👭🌈
https://t.co/8aeg2kHkWP
Fragmented #Equality 

Floor Price 0.1 #ETH 
#EthereumNFTs #NFT #NFTart #NFTartist #NFTCollection #art #artwork #artoftheday
#opensea launch! #OpenSeaNFT 
First three listed. 280 in total listing in the following days. https://t.co/sq4aOz4x33"
3,2,listed,"Here are my #Dezuki (so far.) All delisted, and ready to ride the #degen wave wherever it takes me.  I trust in the art. @DEZUKI_DIKZ #nft #nftart #nftcommunity https://t.co/HKdCg2TbAD"
4,2,listed,"Only 22 listed @Diverse🔥 Best art Best community, new roadmap for #Diversenft holders is amazing👀 https://t.co/bH0YihpAXd… #nftgiveaway #NFTWhitelist #nft #nfts #NFTCommmunity https://t.co/HOzV6lVXWr"
0,2,available,"Gnogenverse Price Chart &amp; Floor Price
@Gnogen @gnogons @ValidatorsNFT @Maiarpunks @LightningNFT @drifters_nft 

Act 6 - at the time of writing - the only one available on the Trust Market - 103 EGLD https://t.co/0Smf0hMMmT"
1,2,available,"@SWAIM_CORP @TokBLOKK While I trust you that they genuinely just want to make art, my understanding is that the NFT minting process uses about 142kwh of energy so with 10,000 available that's comparable to the total monthly energy consumption of over 1000 avg. UK households. Seems worth highlighting."
2,2,available,"Wait… you don’t own an AstroNeFTie? 🤦🏻‍♂️

Clearly you’re NGMI 👀

Trust me, get yourself one now and hop on the Spaceship with the rest of the AstroNeFTies Community 😎🚀

Couple ones currently available ⬇️
Link in bio! 🚀

#NFT #NFTCommunity #AstroNeFTies https://t.co/r4WvDbbWp8"
3,2,available,"“Huitzilopoztli” one of the few 1/1 that will be available… For the ones who trust….You can find it in the secondary market! Go check it out 💙 Only at @opensea 
-
#nft #nftcollectors #nftcommunity #nftcollector #nftartwork #nftcollection #nftdrop #nftcollectibles #OpenSeaNFT https://t.co/H3HU21CHbV"
4,2,available,"GM guys! Still busy with other jobs. So ponderman is kinda on hold. But InsyaAllah I will go all out once I'm available and free!

Maybe this is the time where they say to ""trust the process""!

Something to ponder https://t.co/GiQxNhL7dy"
0,2,nft,"💎 “ADA Flex ADA FAN”
🤷🏾‍♂️

Special BG🤩 , inspire from Cardano Summit 2021 event 🚀

Keep in trust ADA 💁🏻‍♂️
If you love, surfing up 

SERVE⁉️

#BitsServe #cnftcommunity #cnft #CardanoSummit2021 #nft https://t.co/QGB44puz67"
1,2,nft,"We are transparent people that appreciate and  celebrate small wins so we can to  appreciate the big ones and celebrate them in a bigger way.

Discord link in the bio

#nft #nftcommunity #whitespacecreatorverse #WSCV #solana #metaverse #creatorverse https://t.co/8j5KNEpUtl"
2,2,nft,"This is some of my #art from my vacation in federal prison. I have decided I’m going to create an #NFT #collectionnft . Trust me, everyone in the #NFTCommunity will be blown away when I drop. Definitely a 1/1 collection.🤷🏼‍♂️ https://t.co/orp9zKOvlj"
3,2,nft,"Blockchain is about transparency, banning the private coins,which has  anonymous transactions and it is not transparent, would be the right thing. 
#indiawantscrypto #wazirx #cryptocurrecy #nft #Cryptoindia #CryptocurrencyNews https://t.co/noyv1bOugi"
4,2,nft,"#nftgaming #nft #nftcollector #cryptoart #art #digitalart #blockchain #crypto #bitcoin #ethereum #nonfungibletokens #cryptocollectibles #cryptoartis.One of the best project and strong team, in a predictable and transparent road map. I think in the near futur @NFT_Globall"
0,2,diverse,"Our newest initiative, @Niftys Featured Artists, is a series of curated works from a diverse group of global creators shaping the NFT landscape.

For our premiere drop, we present Giusy Amoroso, a.k.a. @marigoldfff  

Check out the ""Cosmos"" collection: https://t.co/62Mwq01Gif https://t.co/A3erxMFZoo"
1,2,diverse,"⚡️ Very special #Giveaway⚡️

4 DIVERSE NFTs

1️⃣Follow @CCASHCitizen &amp; @diverse
2️⃣ Tag 3 NFT Friends!
3️⃣ Retweet!

4 NFT for 4 Winners 🔥

End 25nd of April 23:59 UTC
Good luck!

#NFT #NFTGiveaway #NFTdrop #Giveaways https://t.co/XtoXHgm73V"
2,2,diverse,"NFTipi here acknowledging:

The NFT Creators Co op club I admin &amp; facilitate almost daily on CH since March 2021

Advocating for Cultural diversity, gender equality, &amp; NFT diverse media

Also here on Twitter spaces! Hop in anytime as quite literally happy to  check in w you ✨ https://t.co/iU40iCwKlK"
3,2,diverse,"My posts are usually very drone-related but since I have a diverse network here on LinkedIn, I would like to reach out to individuals and studios that are looking to do something new and exciting in the world of Conservation and NFTs. Send me a DM!
#conservation #nft #nftsforgood"
4,2,diverse,"People will soon realize the power an NFT staking initial offering can have. I truly believe it'll be next level for @YummiUniverse and the cardano space, leveraging our huge and diverse community is the way to go &lt;3 https://t.co/oF2V3Qvx0j"
0,2,eth,"@Aston_Tan @TerraBSchecker 3) In this sector and with public wallets , it is best to adopt a transparent independent approach. Maybe have a policy that when luart received any nft in return for work you can’t not flip for 3-6 month . And have this in your code of ethics ."
1,2,eth,"@john If you take a look at what @ethlizards are building, I think you'll actually get excited for what's to come in the NFT space and how it will/should replace traditional DAO with complicated bonding/burning/LP mechanics with little to no transparency or community ties to leaders."
2,2,eth,"@NFTethics has become the cornerstone for affirmation on a project - if you see a thread, you’ll see huge backlash for that project or creator."
3,2,eth,"@synapse_meta @NFTethics @SerpentAU @sentinelwtf guys just to let you know, when i was 6 i took 1 € out of my grandpas wallet, so in case you would like to destroy my work as a 33 year old go on. U CAN NOT TRUST MEEE"
4,2,eth,"According to a CNBC graph, those most invested in cryptocurrency were largely men. Is this an educationally-derived issue or something entirely different? 

https://t.co/xBjGBHgU0S…

#Ekoalaty #Equality #equity #Ethereum #EthereumNFTs #NFT #NFTCommunity #Web3 #cryptocurrency https://t.co/skKYzbnsvk"
0,2,collection,"DIVERSITY!!!! 
Diversity is more than a word, it's an attitude!
My NFT collection on @opensea 
https://t.co/3KrzeORue6
https://t.co/01Os7ZKDqr
Please, i need your support my #NFTCommunity 🙏
#ArtistOnTwitter #NFTs #NFTfamily #Diversity #DiversityandInclusion 
Thank you so much!!! https://t.co/I56bfHOz39"
1,2,collection,"Moonbirds
https://t.co/MZG6grJy7C
A collection of 10,000 utility-enabled $PFPs that feature a richly diverse and unique pool of rarity-powered traits. #Moonbird #Moonbirds @moonbirds #NFTdrop #NFTdrops #NFTCommunity #OpenSeaNFT #NFTartist #NFTart #NFT #NFTs https://t.co/LqRe75JYIb"
2,2,collection,Diversity #oilpainting #nfts #nft #NFTCommunity #nftcollectors #NFTcollections #NFTGiveaways https://t.co/SdGnkw2sa7
3,2,collection,I'm glad to say that my NFT piece on FND was sold and collected by MR @FidelEverywhere thank you for your trust and enjoy this atmospheric piece in your collection looping forever  💎✨ https://t.co/aT9R0qNpty
4,2,collection,"@kittii_crypto @Iteration__ @atefehsadr @DoodlebugWorld @NiineArt @Dorkholm @crashblossom1 @TheHCTurk @lcrypt0saurusl @femaleapelc @cocoWu5 @lisamartinart @KatalinaOoma @GUUZSMAAN @haningwaslost @mattbrownart @NFT_Samantha @jovanportonft @AghaeeMariam @aurumskye @dodsicle @gio_masia_art @reverse_visuals @bite_head @_cryptophobia @BasicSitch @_WeAreEternal_ @DarkCastleLabs @epickongs @GenSapiensNFT @TiddlesN @Nektarios555 @ATypicalOne2 @FiremanNFT @jtsstudios @polleyovski @Marvin_painting @neymrqz @ladan_ashaseh @MelShapcott @pauliswalrus @NatanArtwork @Wolf_Ram_Art @GinesNuma @EmpressTrash @Cruel_Coppinger Thank you for the tag @kittii_crypto 
Tagging @DrPsychoJoker @ArtvisionNFT @ReflectionsArt1 
""Social Anxiety"" and ""Love, Trust, Music"" from my collection: https://t.co/9opW91wBHm https://t.co/RJ36S2whni"
0,3,dao,"https://t.co/iUwI5exKuf
⬆️⬆️⬆️⬆️
LAST 17 HOURS OF VOTING!

VOTE IF YOU ARE A HOLDER! 🤠🤠
30000 #cro POOL will go where our #crowboys #community decides to! 

For now the winning option is @crodexapp.
The other option is @CyborgSwapDEX 

#STAKING #NFT #cronos #dao #transparency https://t.co/3QE567XEGQ"
1,3,dao,@harmonixrising @bema_nft @BossBeautiesNFT @WomenTribe_nfts @CryptoTechWomen @CoutureQueenz @90sbabesnft @GirlCodeClubNFT @FlowerGirlsNFT @alphagirlclub @meta_angels @WomenofSolNFT @Stardust__NFT @angelallianceth @ImakittycatNFT @diverse @YearoftheWoman_ @Women_Warriors_ @fortuna_dao @womenfromcosmos @soulcafenft Thank you! will add on some more incredible projects @OutlawGalsMC @TheBaussGirlNFT @GirlsRidingNFT @UnikGals_NFT @angelallianceth
2,3,dao,"NFT PROJECTS PARTICIPATING IN FUND 5 ‼

More NFT projects --&gt; more beautiful and more diverse the ecosystem. 

Which is your fav ❓

#Cardano #ADA $ADA @InputOutputHK @artano__io @theplayermint @CardanoTales @nftmakerio @nft_dao https://t.co/XyCcbCeYhM"
3,3,dao,@basketballdao @MartianPLeague Since I joined MPL I found the real meaning of community and transparency in the NFT space. I’m grateful for being part of this. GMM 🪄👽
4,3,dao,"NFT PROJECTS PARTICIPATING IN FUND 5 ‼

More NFT projects --&gt; more beautiful and more diverse the ecosystem. 

Which is your fav ❓

#Cardano #ADA $ADA @InputOutputHK @artano__io @theplayermint @CardanoTales @nftmakerio @nft_dao https://t.co/XyCcbCeYhM"
0,3,space,"4/ Mission, vision &amp; values - A huge goal of this project is to continue to foster and promote diversity &amp; inclusion within the NFT and crypto space. This project seeks to bring forward women, and others from all different backgrounds, into this currently male-dominated arena"
1,3,space,"full transparency btw, new to the NFT space, but aped in 3-4 eth into @psychedelic_nft because the opportunity is so massive

@BAYC2745 ty for the opportunities ur bringing to all of us ❤️"
2,3,space,"As the NFT space matures, education will be number one. Scammers are everywhere.

- Who you follow, can make or break you 
- Just because someone has alot of followers, means nothing 
- Jump in @Twitter spaces + just listen. Find those you can trust

...👇"
3,3,space,@NFTethics @diverse @023 I appreciate your efforts to try and keep the NFT and web3 space safe but this FUD is just beyond ludicrous.
4,3,space,I believe that  @SVSNFT has one of the most transparent and honest teams in the space. You have to remember that a lot of NFT projects won’t be able to deliver a good mint and deliver on their ambitious roadmaps. @SVSNFT has excelled in both areas.
0,3,trust,"Leadership on an #NFT project is not about being the hero. It's about keeping the team laser-focused, inspiring them, and supporting them to do their best. It's about helping the team deliver small wins regularly so that people will trust the team. #NFTCommunity"
1,3,trust,IM THE REAL DAVID PERDUE FAN ANYONE ELSE IS A SUSSY POSTER AND metamask nft crypto trust wallet ledger wallet instagram banned hacked
2,3,trust,"We’re proud to announce the launch of @Meeco_Trustury Built on @hedera by @meeco_me with support from the @HBAR_foundation 

Data #trust sits at the ❤️ of what we do &amp; we’re committed to bringing  transparency &amp; traceability to #ESG &amp; #NFT tokens

https://t.co/psmSSu2jFB"
3,3,trust,By the one and only @commonopoly_ blue chip derivatives artist @SmolBrainsNFT I present you smolzes - “let my smols go with the power of #magic in to the holy smolvers open a path thru  the open sea for all nft people to migrate and trust the @Treasure_NFT for 🔮🪄 https://t.co/I2mtMMg71f
4,3,trust,"So, how do I find out who I got for a star?  This NFT appears in my trust wallet, but not on my Wazirx collection. Can anyone help me out to understand what I need to do please 🤣 https://t.co/wsnSXhuqir"
0,3,diverse,"🔥 #MetaFighter Partners with Avalon Wealth Club 🔥

 @Avalon_WC has 20+ years exp in diverse sectors &amp; markets.  They are composed of a dynamic group of #Marketing experts and #blockchain  veterans &amp; specialize in aiding projects in successful development. 

$FIGHT #P2EGAMING https://t.co/YZ5ytngn0T"
1,3,diverse,"🥁Announcement🥁

🎉 ArcadeNetwork NFT Sale Going Live

⚛️ ArcadeNetwork has planned to launch its NFT Sale for 50 unique and exclusive NFTs with diverse themes and characteristics after minting on @VulcanForged. https://t.co/Q6a1CVZ9uq"
2,3,diverse,"say what you want #AFKElephants is attempting to be one of the most inclusive drops ever on $algo. in a nft market where artificial scarcity and massive bonding curves are rewarded I like to see new, diverse ways of nft distribution. i support building projects, not just my bag"
