Topic,Word,Tweets
2,price,"20/ The 2 Scalar Capital founders were heavily involved in developing Coinbase’s listing procedures along with an engineer (Maksim Stepanenko), who was an advisor to Scalar. The sudden manner in which Coinbase listed 0x (price climbed up 17% within an hour) attracted suspicions. https://t.co/eaposggJkZ"
2,price,"14/ If you are part of the inner circle (as a project or as an individual) - it literally even says ""best friends"", then you will certainly be able to benefit from the generosity, altruism and inclusivity of this project. But otherwise you simply have to pay a high price for it. https://t.co/1EQkQt5xP8"
2,price,"5/ There is much much more, but do note that if the price of ETH or ApeCoin is a bit volatile in the coming weeks/months, it might be that one of the VC's execs or any of their LPs are buying a couple of 9 figure houses somewhere. All for the culture of course. https://t.co/fAI79idG9z"
2,price,"Just a general warning for everyone. It has become clear that scammers have entered the NFT space at an industrial scale. The same anon teams churn out project after project with similar (stolen) art, paid Instagram/Twitter shills, high mint prices, etc. And they won't stop. https://t.co/KmrT8hEVlb"
2,unique,"5. Undeniably, the artwork of the avatar drop has been one of the “coolest” and most unique to date. Many compared BAYC to Supreme, but I think Azuki to Supreme is a much better comparison. Finally, “trust the process” implies the team knows what they’re doing."
2,unique,"What you get when you mint a PixelSaurus Tri:

🎍 A diverse &amp; inclusive project!
🎍 A unique backstory for your PixelSaur!
🎍 The ability to choose up to 3 x #NFT traits!
🎍 Your own Pixel-Page!
🎍 RAWRsome Club perks!

Mint YOUR PixelSaurus #NFTs👇
🔗 https://t.co/MhGyUSfkpv https://t.co/BSIN63ZoXK"
2,unique,"What you get when you mint a PixelSaurus Tri:

🎍 A diverse &amp; inclusive project!
🎍 A unique backstory for your PixelSaur!
🎍 The ability to choose up to 3 x #NFT traits!
🎍 Your own Pixel-Page!
🎍 RAWRsome Club perks!

Mint YOUR PixelSaurus #NFTs👇
🔗 https://t.co/MhGyUSfkpv https://t.co/BSIN63ZoXK"
2,unique,"What you get when you mint a PixelSaurus Tri:

🎍 A diverse &amp; inclusive project!
🎍 A unique backstory for your PixelSaur!
🎍 The ability to choose up to 3 x #NFT traits!
🎍 Your own Pixel-Page!
🎍 RAWRsome Club perks!

Mint YOUR PixelSaurus #NFTs👇
🔗 https://t.co/MhGyUSfkpv https://t.co/BSIN63ZoXK"
2,unique,This is a very unique and important project I feel. A touching and poignant insight into how cancer affects so many. *full disclosure/transparency this is something that has been created by one of my close friend’s elderly father
2,listed,"20/ The 2 Scalar Capital founders were heavily involved in developing Coinbase’s listing procedures along with an engineer (Maksim Stepanenko), who was an advisor to Scalar. The sudden manner in which Coinbase listed 0x (price climbed up 17% within an hour) attracted suspicions. https://t.co/eaposggJkZ"
2,listed,"NFT DROP ❤️‍🔥 Alien hitchhike 👽

listed in the Diverse Metaverse on @opensea💚

https://t.co/8ODVXpX5sB

#WomenInNFTs #NFTProject #NFTCommunity #NFTs #alienart https://t.co/ElKO86Uy37"
2,listed,"I love my space 🌛  1/1 NFT listed in the DIVERSE METAVERSE collection... https://t.co/ShlF5dkLXm

#WomeninNFTs #alien  #NFTs #NFTCommunity  #opensea #WomeninNFT #spacenft https://t.co/wfUYTNUvQy"
2,listed,"⚠️👽 DIVERSE METAVERSE 1/1 NFT !!! 👽⚠️
 
Road trip with the aliens listed on @opensea ✍️0.01Eth #PolygonNFTs 

🔗https://t.co/Pq9UYgWtrK
#WomenInNFTs #NFTCommunity #OpenSeaNFT #NFTdrop #NFTCollection #nftperks https://t.co/Unz3TvQ8Rr"
2,listed,"🔥NEW NFT drop!🔥 Divine Soul 👁️
We carry within us all the mystical power we need to transform our world ✨
listed in the DIVERSE METAVERSE collection on 
@opensea $ETH 0.0222 (Polygon)
 ✨🪐
🔗https://t.co/TTehmhXDwJ
#NFTdrop #nftart #WomenInNFTs #NFTProject #NFTCommunity https://t.co/So0MxbKR5i"
2,available,6/ We will update this thread further when more information becomes available. In the meantime we hope that all people involved are enjoying their cereal breakfast this morning!
2,available,"What time is it? It’s ALWAYS PixelSaurus time!! Go snag yourself your very own PixelSaur from our two #NFT collections!

Over 500+ diverse and inclusive designs available on our verified #openseanft store! #NFTs

🦖 Rex: https://t.co/hJuV9uxwXc
🦕 Bronto: https://t.co/jk61Izkks4 https://t.co/UkaOhlGzYW"
2,available,"Did you know that your 2D #NFT #MetaRebels will also be available as a 3D Avatar that can be used in the #TrustVerse #Metaverse? 😮

@discord opening soon. 🔥
#TrustVibes $TRUST #Ethereum https://t.co/98he142ox7"
2,available,"Did you know that your 2D #NFT #MetaRebels will also be available as a 3D Avatar that can be used in the #TrustVerse #Metaverse? 😮

@discord opening soon. 🔥
#TrustVibes $TRUST #Ethereum https://t.co/98he142ox7"
2,available,"Is that a PixelSaurus we see on the OFFICIAL @SanDiegoNFTCon banner? YES!!! 🤩🦕🦖

💥 Over 60% minted!
💥 Diverse &amp; inclusive!
💥 VERIFIED #OpenSea account!

Mint YOUR PixelSaurs whilst we still have some available!👇
🔗 https://t.co/MhGyUSfkpv

#nft #nfts #MintASaurus https://t.co/lYpRhpZ1Ic"
2,nft,"Hard work. Dedication. Consistency. Inclusivity. Diversity. Trust. Transparency. Accountability. Innovation. Fun. Dinosaurs. Pixels.

No, that’s not our seed phrase, but the core values behind PixelSaurus™ ✊🦖

Join the story👇
🔗 https://t.co/AibesNd3lH

#nft #nfts #rawr https://t.co/UM1V2f6WP3"
2,nft,"NFT DROP ❤️‍🔥. 

Ride of your life 1/1 💨 just dropped on @opensea in the DIVERSE METAVERSE collection 👽

https://t.co/6zSH5mrZPT
 #NFTdrop #nftart #WomenInNFTs #NFTCommunity #spongebob https://t.co/XJ74sXvNRF"
2,nft,"Long Chins are a fine art, computer generated collectible of 1111 diverse people created by digital artist Nadia H. 

https://t.co/anr8p6RxB4

#NFTs #arpunks #nftartist #NFT #nftart #nftcollector #NFTCommunity #longchins #7777nft https://t.co/8EzwgIczsk"
2,nft,"13/ @jf_nft mentions that he provides “facts” with that pathetic chart that will only convince people with very low 2 digit IQs. The chart will certainly already look different now, and even more so in the future. Who are the ""competitors"" and how did you calculate their score? https://t.co/g9Xb8vw6jQ"
2,nft,"Long Chins are a fine art, computer generated collectible of 1111 diverse people created by digital artist Nadia H. 

https://t.co/anr8p6RxB4

#NFTs #arpunks #nftartist #NFT #nftart #nftcollector #NFTCommunity #longchins #7777nft https://t.co/byAEK3V5CO"
2,diverse,"If you are interested in our mentorship programme, where we match mentees with a diverse leader in their field - you can register through our discord:
https://t.co/A9djV0Bt2I

Mentors &amp; mentees all welcome! https://t.co/vwHxs68mgF"
2,diverse,"PixelSaurus is an #NFT collection for the whole family to collect. Our fun, non-generative designs are diverse and inclusive and our 2 collections are priced from just 0.02 &amp; 0.03 ETH, to make them accessible. We’re also verified on @opensea! #NFTs 

🦕🦖 https://t.co/9gDe9ggcs5 https://t.co/bNzyyIwtJc"
2,diverse,"PixelSaurus! The RAWRsome Dinosaur #NFT project!

✅ Over 700+ diverse &amp; inclusive designs!
✅ Embraces disability &amp; mental health!
✅ Over 3+ ETH in #NFTs traded! 📈
✅ VERIFIED #OpenSeaNFT account!

ADOPT your PixelSaur...👇
🦖 https://t.co/hJuV9uxwXc
🦕 https://t.co/jk61Izkks4 https://t.co/dK4im02zud"
2,diverse,"@areaeighteen We love @HoneyBadgesNFT - actively funding Changemakers and bringing more diverse folk into web3! 

@MMonstersClub are LGBTQ owned &amp; operated, are providing accessible education for marginalised folks 

@MadJellyHQ diverse-led &amp; always advocate for inclusivity &amp; equity in web3"
2,diverse,"Long Chins are a fine art, computer generated collectible of 1111 diverse people created by digital artist Nadia H. 

https://t.co/anr8p6RxB4

#NFTs #arpunks #nftartist #NFT #nftart #nftcollector #NFTCommunity #longchins #7777nft https://t.co/H542CaY0Ix"
2,eth,"In a completely unregulated market such as the NFT space, the most immoral and least ethical people always win. They create the ""rules"" that benefit them most. The fact that it's ""decentralized"", makes it even more difficult to see exactly what is going. 

Always remember that!"
2,eth,"Almost every day for two weeks, a new project founder has dm’d me looking for moral support after dealing with intense harassment. We need to cultivate a culture that maintains a certain level of respect for each other as humans - mental health isn’t something you can buy. 1/"
2,eth,"If you have a large audience in this space, you have a moral responsibility to work by a code of ethics that has people’s best interests in mind. Transparency or gtfo."
2,eth,Something that we already predicted that could/would happen https://t.co/W0xJ8JbjXY
2,eth,"3/ Decentralization has various advantages, but also specific disadvantages for which the NFT space currently does not have a solution. Anonymous people have less of an incentive (or even no incentive at all) to act morally/ethically and to take accountability for their actions."
2,collection,"With @MuriNFT being a legitimate collection by @haustwts, it shows that once a project does well and reputable, it immediately creates many copycats that try to benefit from a particular brand or its success. We have seen this with (Bored) Apes, Wolf Game, etc, etc."
2,collection,"@DeanSteinerNFT PixelSaurus! The fun, collectible, investible #NFT collection featuring diverse Dinosaurs. Representation and inclusivity is at the heart of what we do, and whether you keep or trade your PixelSaur, you become part of the story. https://t.co/CRayy1D9KE 🦕"
2,collection,"🔥NEW NFT drop!🔥 Divine Soul 👁️
We carry within us all the mystical power we need to transform our world ✨
listed in the DIVERSE METAVERSE collection on 
@opensea $ETH 0.0222 (Polygon)
 ✨🪐
🔗https://t.co/TTehmhXDwJ
#NFTdrop #nftart #WomenInNFTs #NFTProject #NFTCommunity https://t.co/So0MxbKR5i"
2,collection,"❤️‍🔥1/1 NFT DROP ❤️‍🔥
Why do humans make everything hard work? 👀  listed in the DIVERSE METAVERSE collection on @opensea ❤️‍🔥

🔗 https://t.co/ZHNLxGvOTi

#WomenInNFTs #NFTProject #NFTCommunity #NFTs #NFTdrop #spacenft https://t.co/ZHKIBbScci"
2,collection,"Anxiety, Agoraphobia, Dyspraxia and Blindness are just a few of the conditions we have represented in our #PixelSaurus range. We are working on more to have represented in the collection. Diversity through fun is our thang. #JoinTheStory #NFT #NFTCommunity https://t.co/bdpXbfbDym"
3,dao,"With @MuriNFT being a legitimate collection by @haustwts, it shows that once a project does well and reputable, it immediately creates many copycats that try to benefit from a particular brand or its success. We have seen this with (Bored) Apes, Wolf Game, etc, etc."
3,dao,"@DeanSteinerNFT PixelSaurus! The fun, collectible, investible #NFT collection featuring diverse Dinosaurs. Representation and inclusivity is at the heart of what we do, and whether you keep or trade your PixelSaur, you become part of the story. https://t.co/CRayy1D9KE 🦕"
3,dao,"🔥NEW NFT drop!🔥 Divine Soul 👁️
We carry within us all the mystical power we need to transform our world ✨
listed in the DIVERSE METAVERSE collection on 
@opensea $ETH 0.0222 (Polygon)
 ✨🪐
🔗https://t.co/TTehmhXDwJ
#NFTdrop #nftart #WomenInNFTs #NFTProject #NFTCommunity https://t.co/So0MxbKR5i"
3,dao,"❤️‍🔥1/1 NFT DROP ❤️‍🔥
Why do humans make everything hard work? 👀  listed in the DIVERSE METAVERSE collection on @opensea ❤️‍🔥

🔗 https://t.co/ZHNLxGvOTi

#WomenInNFTs #NFTProject #NFTCommunity #NFTs #NFTdrop #spacenft https://t.co/ZHKIBbScci"
3,dao,"Anxiety, Agoraphobia, Dyspraxia and Blindness are just a few of the conditions we have represented in our #PixelSaurus range. We are working on more to have represented in the collection. Diversity through fun is our thang. #JoinTheStory #NFT #NFTCommunity https://t.co/bdpXbfbDym"
3,space,2/ Most people active in the NFT space have now (finally) seen the amount of bad actors that are very active/productive and they manifest themselves in all kinds of different ways. The most problematic is when they continue to remain or become more influential in this space.
3,space,"2/ With increasing consolidation (read: centralization), larger NFT projects will start to have more responsibility for the NFT space as a whole and need to align their decisions accordingly to capture the true Web3 characteristics and spirit. https://t.co/LKaxFe8ZUU"
3,space,"Everyone go follow @BlackCollegeNFT! They are a true leader in this space, advocating and uplifting people with generosity, kindness and authenticity. 

Their NFT Project champions true diversity and inclusion, featuring differently abled PFP’s of all races. 

#NFTCommunity"
3,space,"@IIMummRaII If we remove the human element to all of this, yes. But the reality is this space is built on communities and culture - one that didn’t magically forget bias and discrimination."
3,space,"If you have a large audience in this space, you have a moral responsibility to work by a code of ethics that has people’s best interests in mind. Transparency or gtfo."
3,trust,"With the #TrustVibes #NFTMarketplace just around the corner🤯 @JustinWBratton interviews🎙️ @hafiizkarim, a talented young Singaporean #NFTartist making waves in the #NFT Community. Keep an eye on this #DigitalArtist.🔥 #ArtistSpotlightSeries $trust 🚀  https://t.co/fh1mdW13gM"
3,trust,6/ Let’s start with the blockchain. Recent advances in AI have made it possible to create algorithms that can identify how “trustworthy” each wallet address has behaved over the past months/years and assign a TRUSTH score to each wallet based on that.
3,trust,"10/ He invested in NBA Top Shot because “there's a trust authority behind these collectibles which makes it feel safer for me to invest in them."" Funny that he didn’t think that that would also apply to the “investors” in his previously abandoned projects. https://t.co/zCKpsfwaJJ"
